WILAYAH;KECAMATAN;KELURAHAN;NO_RT;NO_RW;LUAS_AREA;GENANGAN;TINGGI;FLOOD;KETERANGAN;WAKTU;WAKTU_TEXT;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;005;007;0,00134601;40 cm;2;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;015;008;0,00346073;50 cm;2;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;008;0,0026317;50 cm;2;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;008;0,00355319;40 cm;2;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;004;0,00251303;100 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA TIMUR;KRAMAT JATI;BALE KAMBANG;005;005;0,04683299;100 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA TIMUR;KRAMAT JATI;BALE KAMBANG;008;005;0,08820463;50 cm;2;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;008;0,00414511;100 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;008;008;0,00408165;40 cm;2;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;016;008;0,00087744;130 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;008;0,00152712;75 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;018;007;0,00658507;40 cm;2;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;016;007;0,00513045;80 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;017;007;0,01401187;60 cm;2;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;005;007;0,00985004;180 cm;4;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;009;007;0,00962053;60 cm;2;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;013;011;0,00831017;60 cm;2;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;010;011;0,00973229;60 cm;2;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA SELATAN;TEBET;MANGGARAI;009;001;0,00689969;50 cm;2;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA SELATAN;TEBET;MANGGARAI;010;001;0,00990205;40 cm;2;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;018;007;0,00601428;190 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;016;007;0,00469946;190 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;015;007;0,01526326;190 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;005;007;0,00985252;190 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;009;007;0,00962298;190 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;009;003;0,15432647;80 cm;3;YES;Penyebab : Luapan Kali Krukut;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;PASAR MINGGU;CILANDAK TIMUR;003;003;0,04188585;55 cm;2;YES;Penyebab : Luapan Kali Krukut;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;003;008;0,01831908;50 cm;2;YES;Penyebab : Luapan Kali Pesanggrahan;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;002;001;0,01558187;50 cm;2;YES;Penyebab : Luapan Kali Pesanggrahan;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA BARAT;KEMBANGAN;KEMBANGAN UTARA;007;001;0,0753155;50 cm;2;YES;LUAPAN KALI ANGKE;2021-05-22 15:00:20;2021-05-22 15:00;;
JAKARTA BARAT;CENGKARENG;RAWA BUAYA;016;004;0,11057096;40 cm;2;YES;LUAPAN KALI ANGKE;2021-05-22 15:00:20;2021-05-22 15:00;;
JAKARTA BARAT;CENGKARENG;RAWA BUAYA;012;004;0,01757633;40 cm;2;YES;LUAPAN KALI ANGKE;2021-05-22 15:00:20;2021-05-22 15:00;;
JAKARTA BARAT;KEMBANGAN;KEMBANGAN SELATAN;008;001;0,20432888;40 cm;3;YES;LUAPAN KALI ANGKE;2021-05-22 15:00:20;2021-05-22 15:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;011;003;0,00753977;45 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Sunter;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;004;004;0,00582799;45 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Sunter;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;001;004;0,02998308;40 s.d 60 cm;2;YES;Curah Hujan Tinggi;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;004;004;0,01462674;40 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Pulo;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;004;007;0,25660217;100 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;006;007;0,04891803;100 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;003;007;0,00689139;100 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;001;007;0,00281009;100 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;002;007;0,00678813;100 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;010;001;0,00829044;70 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;010;003;0,00915705;80 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA SELATAN;TEBET;KEBON BARU;010;010;0,01812141;45 s.d 75 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CILILITAN;006;007;0,02031155;120 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;016;005;0,00770456;90 cm;3;YES;Penyebab : Luapan Kali Pesanggrahan;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;014;005;0,00462623;90 cm;3;YES;Penyebab : Luapan Kali Pesanggrahan;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;010;005;0,01661909;90 cm;3;YES;Penyebab : Luapan Kali Pesanggrahan;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;PESANGGRAHAN;BINTARO;005;005;0,02325703;70 cm;2;YES;Penyebab : Luapan Kali Pesanggrahan;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;PESANGGRAHAN;BINTARO;007;005;0,05466984;70 cm;2;YES;Penyebab : Luapan Kali Pesanggrahan;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;JAGAKARSA;TANJUNG BARAT;011;005;0,02558257;150 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;CILANDAK;PONDOK LABU;012;003;0,02181518;90 cm;3;YES;Penyebab : Luapan Kali Krukut dan Curah Hujan Tinggi;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;CILANDAK;PONDOK LABU;001;010;0,04301788;45 cm;2;YES;Penyebab : Luapan Kali Krukut dan Curah Hujan Tinggi;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;CILANDAK;PONDOK LABU;005;007;0,00808068;45 cm;2;YES;Penyebab : Luapan Kali Krukut dan Curah Hujan Tinggi;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;003;004;0,0457917;40 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Pulo;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;006;003;0,04985291;50 s.d 100 cm;3;YES;Curah Hujan Tinggi;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;002;004;0,00935683;45 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Sunter;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;003;005;0,03740783;40 s.d 50 cm;2;YES;Curah Hujan Tinggi;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;005;005;0,01897751;50 s.d 80 cm;3;YES;Curah Hujan Tinggi;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;007;005;0,02678982;40 s.d 50 cm;2;YES;Curah Hujan Tinggi;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;013;003;0,01364274;45 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Sunter;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA TIMUR;MAKASAR;CIPINANG MELAYU;003;004;0,02482945;45 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Sunter;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;015;003;0,0055472;170 cm;4;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;006;011;0,0138836;150 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;012;011;0,00606951;150 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;006;008;0,00733016;75 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;008;0,00241645;75 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CILILITAN;001;006;0,01494436;130 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;008;0,00284596;130 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;010;002;0,03711882;90 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;004;0,00251241;200 cm;4;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;004;0,00274992;200 cm;4;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;003;007;0,00157422;75 cm;3;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;011;005;0,01268629;170 cm;4;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;005;008;0,00988528;270 cm;3;YES;Penyebab : Curah Hujan Tinggi dan Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;PESANGGRAHAN;PETUKANGAN SELATAN;005;006;0,10946972;80 cm;3;YES;Penyebab : Luapan Kali Pesanggrahan;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;PESANGGRAHAN;PETUKANGAN UTARA;006;011;0,04978181;70 cm;2;YES;Penyebab : Luapan Kali Pesanggrahan;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;016;007;0,01553177;270 cm;3;YES;Penyebab : Curah Hujan Tinggi dan Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;PESANGGRAHAN;PETUKANGAN SELATAN;006;001;0,02557285;70 cm;2;YES;Penyebab : Luapan Kali Pesanggrahan;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;003;007;0,0058381;170 cm;3;YES;Penyebab : Curah Hujan Tinggi dan Luapan Kali Mampang dan Kali Krukut;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;002;007;0,00678981;120 cm;3;YES;Penyebab : Curah Hujan Tinggi dan Luapan Kali Mampang dan Kali Krukut;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;PANCORAN;RAWA JATI;004;007;0,25775172;120 cm;3;YES;Penyebab : Curah Hujan Tinggi dan Luapan Kali Mampang dan Kali Krukut;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;010;005;0,00991552;50 s.d 70 cm;2;YES;Curah Hujan Tinggi;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;009;003;0,02490328;60 s.d 80;3;YES;Curah Hujan Tinggi;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA TIMUR;JATINEGARA;CIPINANG MUARA;006;013;0,01426325;50 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Sunter;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;001;003;0,02222675;60 cm;2;YES;Curah Hujan Tinggi;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA TIMUR;JATINEGARA;CIPINANG MUARA;012;013;0,02943326;50 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Sunter;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;006;006;0,01645331;50 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Pulo;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;004;006;0,01990721;50 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Pulo;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;008;002;0,0276581;40 cm;2;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;004;003;0,00763258;200 cm;4;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;010;007;0,00544066;40 cm;2;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;006;007;0,00323987;50 cm;2;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;004;008;0,00455629;50 cm;2;YES;nan;2022-10-13 9:00:19;2022-10-13 09:00;;
JAKARTA TIMUR;KRAMAT JATI;CAWANG;008;008;0,01254882;150 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;014;007;0,0068071;190 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;015;005;0,00151081;90 cm;3;YES;Penyebab : Luapan Kali Pesanggrahan;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA TIMUR;JATINEGARA;BIDARA CINA;012;011;0,00607107;190 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;004;008;0,02286853;50 cm;2;YES;Penyebab : Luapan Kali Pesanggrahan;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;JAGAKARSA;TANJUNG BARAT;010;005;0,03490414;80 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;PESANGGRAHAN;PETUKANGAN SELATAN;011;001;0,01055074;70 cm;2;YES;Penyebab : Luapan Kali Pesanggrahan;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;PASAR MINGGU;PEJATEN TIMUR;017;007;0,00799112;270 cm;3;YES;Penyebab : Curah Hujan Tinggi dan Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA SELATAN;PESANGGRAHAN;PETUKANGAN SELATAN;001;001;0,01333344;70 cm;2;YES;Penyebab : Luapan Kali Pesanggrahan;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA TIMUR;KRAMAT JATI;CILILITAN;006;007;0,01021672;150 cm;3;YES;Penyebab : Luapan Kali Ciliwung;2021-11-08 3:00:19;2021-11-08 03:00;;
JAKARTA BARAT;KALI DERES;KAMAL;002;001;0,03291318;40 cm;2;yes;rob;2022-04-26 12:00:19;2022-04-26 12:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;003;006;0,04668321;50 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Pulo;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;009;006;0,00968147;70 s.d 100 cm;3;YES;Curah Hujan Tinggi dan Luapan Kali Pulo;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;014;006;0,0320973;40 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Pulo;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;KEBAYORAN BARU;CIPETE UTARA;002;006;0,03418059;60 cm;2;YES;Curah Hujan Tinggi;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;KEBAYORAN BARU;CIPETE UTARA;003;006;0,00569371;60 cm;2;YES;Curah Hujan Tinggi;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;MAMPANG PRAPATAN;BANGKA;003;002;0,07177751;70 cm;2;YES;Curah Hujan Tinggi;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA TIMUR;JATINEGARA;CIPINANG MUARA;007;013;0,01006508;50 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Sunter;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA SELATAN;PASAR MINGGU;JATI PADANG;013;006;0,01853284;40 s.d 60 cm;2;YES;Curah Hujan Tinggi dan Luapan Kali Pulo;2021-05-25 6:00:19;2021-05-25 06:00;;
JAKARTA BARAT;KALI DERES;KAMAL;011;001;0,02989752;60 cm;2;YES;nan;2022-02-04 21:00:19;2022-02-04 21:00;;
JAKARTA BARAT;KALI DERES;KAMAL;003;001;0,01351346;60 cm;2;YES;nan;2022-02-04 21:00:19;2022-02-04 21:00;;
JAKARTA BARAT;KALI DERES;KAMAL;004;001;0,01277059;60 cm;2;YES;nan;2022-02-04 21:00:19;2022-02-04 21:00;;
JAKARTA BARAT;KALI DERES;KAMAL;001;001;0,08153582;60 cm;2;YES;nan;2022-02-04 21:00:19;2022-02-04 21:00;;
JAKARTA BARAT;KALI DERES;KAMAL;005;001;0,03881141;60 cm;2;YES;nan;2022-02-04 21:00:19;2022-02-04 21:00;;
JAKARTA BARAT;KALI DERES;KALIDERES;004;002;0,01367288;50 cm;2;Yes;nan;2022-02-05 21:00:19;2022-02-05 21:00;;
JAKARTA TIMUR;JATINEGARA;CIPINANG MUARA;012;013;0,02942487;50 cm;2;YES;nan;2022-02-17 0:00:19;2022-02-17 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;005;002;0,00685635;40 cm;2;YES;nan;2022-02-17 0:00:19;2022-02-17 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;003;002;0,00105635;40 cm;2;YES;nan;2022-02-17 0:00:19;2022-02-17 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;007;002;0,01309521;40 cm;2;YES;nan;2022-02-17 0:00:19;2022-02-17 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;004;002;0,00813062;40 cm;2;YES;nan;2022-02-17 0:00:19;2022-02-17 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;006;002;0,00905074;40 cm;2;YES;nan;2022-02-17 0:00:19;2022-02-17 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;010;003;0,0045022;75 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
JAKARTA SELATAN;CILANDAK;GANDARIA SELATAN;006;005;0,03010734;75 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;014;002;0,0034518;75 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;013;002;0,00827181;75 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;011;002;0,01875212;75 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;010;002;0,00681752;75 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;007;002;0,01309521;75 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;003;001;0,01332896;75 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;004;001;0,01310601;75 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;005;001;0,01406245;75 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;013;001;0,01065805;75 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
JAKARTA TIMUR;JATINEGARA;CIPINANG MUARA;007;013;0,01006222;40 cm;2;YES;nan;2022-02-17 0:00:19;2022-02-17 00:00;;
JAKARTA SELATAN;KEBAYORAN BARU;PETOGOGAN;002;002;0,00216077;40 cm;2;YES;nan;2022-02-17 0:00:19;2022-02-17 00:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;010;005;0,00279773;100 cm;3;YES;nan;2022-02-17 12:00:19;2022-02-17 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;011;005;0,00229643;100 cm;3;YES;nan;2022-02-17 12:00:19;2022-02-17 12:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;003;008;0,01945237;70 cm;2;YES;nan;2022-02-17 12:00:19;2022-02-17 12:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;016;005;0,00833539;90 cm;3;YES;nan;2022-02-17 12:00:19;2022-02-17 12:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;017;005;0,00399925;90 cm;3;YES;nan;2022-02-17 12:00:19;2022-02-17 12:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;014;005;0,0051489;90 cm;3;YES;nan;2022-02-17 12:00:19;2022-02-17 12:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;PONDOK PINANG;015;005;0,00151058;90 cm;3;YES;nan;2022-02-17 12:00:19;2022-02-17 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;012;004;0,00251241;100 cm;3;YES;nan;2022-02-17 12:00:19;2022-02-17 12:00;;
JAKARTA TIMUR;JATINEGARA;KAMPUNG MELAYU;013;004;0,00274992;100 cm;3;YES;nan;2022-02-17 12:00:19;2022-02-17 12:00;;
JAKARTA SELATAN;KEBAYORAN LAMA;CIPULIR;008;010;0,02664836;60 cm;2;YES;nan;2022-02-17 12:00:19;2022-02-17 12:00;;
JAKARTA SELATAN;KEBAYORAN BARU;CIPETE UTARA;002;006;0,03451171;50 cm s.d 70 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
JAKARTA SELATAN;KEBAYORAN BARU;CIPETE UTARA;003;006;0,00596116;50 cm s.d 70 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
JAKARTA SELATAN;CILANDAK;GANDARIA SELATAN;008;006;0,01467064;75 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;009;002;0,10256885;50 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;008;002;0,03172908;50 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
JAKARTA SELATAN;PESANGGRAHAN;PESANGGRAHAN;004;002;0,02059629;50 cm;1;YES;nan;2022-11-05 15:00:19;2022-11-05 15:00;;
